Processed Data:
Y = (y * x^2) / (I*t)
Processed Data:
X = 1240/x
3.643116 19308395904000.000000
3.641286 289917026302500.000000
3.639459 38694434699999.992188
3.637633 251766355015499.937500
3.635809 155088622272000.031250
3.633987 155244180972000.000000
3.632167 116549863236000.000000
3.630349 97222207687499.984375
3.628521 194640295281666.687500
3.626707 214318647517333.343750
3.624894 97515035200833.328125
3.623083 117135062500000.000000
3.621273 117252141240999.984375
3.619466 -58684639231999.992188
3.617660 -19581079028166.660156
3.615856 215606835319333.375000
3.614054 176581561537500.031250
3.612254 -58919206088000.007812
3.610455 117955841809000.000000
3.608658 196788883206666.625000
3.606864 39396958840333.328125
3.605070 19718080266666.664062
3.603279 98688454300833.312500
3.601489 79029244802666.671875
3.599702 98884706440833.328125
3.597916 19796581122666.667969
3.596131 317059691266666.625000
3.594349 317374240522666.625000
3.592568 198555591081666.625000
3.590789 198752379306666.593750
3.589012 139264485501166.671875
3.587236 238975497800000.000000
3.585463 139540330161166.656250
3.583691 339218861741333.250000
3.581921 59921334744500.000000
3.580152 -59980546657999.992188
3.578375 200133781126666.656250
3.576610 120198809809000.000000
3.574847 200529015706666.656250
3.573085 220799457121833.312500
3.571326 80369856066666.656250
3.569568 140785819021166.625000
3.567811 161056523605333.343750
3.566057 382885734975166.687500
3.564304 282403882217333.312500
3.562553 323064651266666.625000
3.560804 181902467544000.000000
3.559056 202312396081666.625000
3.557310 283515451529333.250000
3.555566 182438797501500.031250
3.553823 243490332800000.031250
3.552082 182796789421500.000000
3.550343 182975916966000.000000
3.548606 -20350570248166.664062
3.546870 387039363250666.625000
3.545136 305856376562500.000000
3.543404 183693304374000.031250
3.541673 286024465274333.312500
3.539944 143151963434666.656250
3.538217 327524028482666.625000
3.536491 184412095350000.000000
3.534768 266632906802166.625000
3.533045 164241793045333.312500
3.531325 82200937632666.656250
3.529606 205702544326666.656250
3.527889 0.000000
3.526173 123661942336000.000000
3.524459 144412610917166.656250
3.522747 144553024004666.625000
3.521037 558103520524500.000000
3.519328 268977530466666.593750
3.517621 248528010242000.062500
3.515915 228038420727333.343750
3.514211 249010479218000.031250
3.512509 62312972288000.000000
3.510808 270284534054166.656250
3.509110 353791334875333.250000
3.507412 166651213825333.312500
3.505717 542140513477333.375000
3.504023 375691039923000.062500
3.502330 355162307083333.312500
3.500639 104560430700833.328125
3.498950 460510195434666.625000
3.497263 440002223391500.000000
3.495577 377508632267999.937500
3.493893 293900971058333.250000
3.492210 588368506954666.625000
3.490529 105167025840833.328125
3.488850 294751227689333.312500
3.487172 421478456403333.312500
3.485496 632825888000000.000000
3.483821 570090945424500.000000
3.482148 380425903211999.937500
3.480477 507721802116000.062500
3.478807 571735463112000.125000
3.477139 487501323195833.312500
3.475482 742557294645833.375000
3.473818 552142872389333.375000
3.472154 425132313763333.312500
3.470492 574478373618000.000000
