Processed Data:
Y = (y * x^2) / (I*t)
Processed Data:
X = 1240/x
3.643116 77233583616000.000000
3.641286 251261422795499.968750
3.639459 -96736086749999.968750
3.637633 232399712321999.937500
3.635809 213246855624000.031250
3.633987 194055226215000.000000
3.632167 97124886030000.000000
3.630349 -38888883075000.000000
3.628521 116784177169000.015625
3.626707 155868107285333.343750
3.624894 0.000000
3.623083 234270125000000.000000
3.621273 78168094160666.656250
3.619466 0.000000
3.617660 215391869309833.281250
3.615856 156804971141333.343750
3.614054 98100867520833.328125
3.612254 58919206088000.007812
3.610455 -58977920904500.000000
3.608658 118073329923999.984375
3.606864 157587835361333.312500
3.605070 78872321066666.656250
3.603279 39475381720333.320312
3.601489 256845045608666.656250
3.599702 -19776941288166.667969
3.597916 -59389743368000.000000
3.596131 99081153520833.328125
3.594349 138851230228666.640625
3.592568 238266709297999.968750
3.590789 -79500951722666.640625
3.589012 238739118002000.031250
3.587236 238975497800000.000000
3.585463 159474663041333.343750
3.583691 39908101381333.328125
3.581921 99868891240833.312500
3.580152 159948124421333.312500
3.578375 200133781126666.656250
3.576610 120198809809000.000000
3.574847 120317409424000.000000
3.573085 180654101281500.000000
3.571326 120554784099999.984375
3.569568 120673559160999.984375
3.567811 60396196352000.007812
3.566057 60455642364500.000000
3.564304 302575588090000.000000
3.562553 80766162816666.656250
3.560804 282959393957333.250000
3.559056 121387437648999.984375
3.557310 60753311041999.992188
3.555566 162167820001333.343750
3.553823 344944638133333.312500
3.552082 203107543801666.656250
3.550343 264298546728666.656250
3.548606 183155132233500.000000
3.546870 325927884842666.625000
3.545136 203904251041666.625000
3.543404 265334772984666.687500
3.541673 163442551585333.343750
3.539944 224953085397333.343750
3.538217 286583524922333.312500
3.536491 40980465633333.328125
3.534768 328163577602666.625000
3.533045 246362689567999.968750
3.531325 184952109673499.968750
3.529606 61710763298000.007812
3.527889 -61770852612500.007812
3.526173 164882589781333.343750
3.524459 82521491952666.656250
3.522747 227154752007333.312500
3.521037 227375508361833.312500
3.519328 206905792666666.593750
3.517621 331370680322666.687500
3.515915 331692248330666.687500
3.514211 228259605949833.343750
3.512509 145396935338666.625000
3.510808 187120062037500.000000
3.509110 208112549926666.625000
3.507412 208314017281666.625000
3.505717 312773373160000.062500
3.504023 438306213243500.062500
3.502330 376054207500000.062500
3.500639 230032947541833.343750
3.498950 586103885098666.500000
3.497263 230477355109833.312500
3.495577 272645123304666.625000
3.493893 398865603579166.562500
3.492210 504315863104000.062500
3.490529 42066810336333.335938
3.488850 252643909448000.031250
3.487172 316108842302500.000000
3.485496 506260710400000.000000
3.483821 147801356221166.625000
3.482148 401560675612666.562500
3.480477 359636276498833.375000
3.478807 465858525498666.687500
3.477139 360327064970833.312500
3.475482 530398067604166.750000
3.473818 552142872389333.375000
3.472154 446388929451500.062500
3.470492 404262559212666.625000
