Processed Data:
Y = (y * x^2) / (I*t)
Processed Data:
X = 1240/x
3.643116 154467167232000.000000
3.641286 328572629809499.937500
3.639459 212819390849999.937500
3.637633 290499640402499.937500
3.635809 290791166760000.062500
3.633987 543354633402000.000000
3.632167 194249772060000.000000
3.630349 349999947675000.000000
3.628521 350352531507000.062500
3.626707 233802160928000.031250
3.624894 156024056321333.312500
3.623083 351405187500000.000000
3.621273 312672376642666.625000
3.619466 156492371285333.312500
3.617660 156648632225333.281250
3.615856 313609942282666.687500
3.614054 529744684612500.062500
3.612254 216037088989333.343750
3.610455 432504753299666.687500
3.608658 413256654733999.937500
3.606864 256080232462166.656250
3.605070 216898882933333.281250
3.603279 118426145160999.984375
3.601489 355631601612000.000000
3.599702 296654119322500.000000
3.597916 197965811226666.656250
3.596131 178346076337500.000000
3.594349 555404920914666.562500
3.592568 337544504838833.250000
3.590789 178877141375999.968750
3.589012 358108677003000.062500
3.587236 617353369316666.625000
3.585463 518292654884333.312500
3.583691 359172912432000.000000
3.581921 459396899707833.250000
3.580152 199935155526666.625000
3.578375 280187293577333.312500
3.576610 180298214713500.000000
3.574847 441163834554666.625000
3.573085 301090168802500.000000
3.571326 281294496233333.281250
3.569568 341908417622833.250000
3.567811 301980981760000.062500
3.566057 382885734975166.687500
3.564304 302575588090000.000000
3.562553 444213895491666.625000
3.560804 505284632066666.625000
3.559056 303468594122499.937500
3.557310 283515451529333.250000
3.555566 60812932500500.007812
3.553823 507271526666666.687500
3.552082 365593578843000.000000
3.550343 426943806254000.000000
3.548606 183155132233500.000000
3.546870 753708233698666.500000
3.545136 570931902916666.500000
3.543404 510259178816666.750000
3.541673 551618611600500.062500
3.539944 306754207360000.062500
3.538217 573167049844666.625000
3.536491 286863259433333.250000
3.534768 533265813604333.250000
3.533045 636436948050666.500000
3.531325 493205625795999.937500
3.529606 267413307624666.656250
3.527889 514757105104166.687500
3.526173 618309711680000.000000
3.524459 453868205739666.625000
3.522747 433659072013999.937500
3.521037 599444522044833.250000
3.519328 331049268266666.562500
3.517621 724873363205833.375000
3.515915 352423013851333.312500
3.514211 332013972290666.687500
3.512509 581587741354666.500000
3.510808 561360186112500.000000
3.509110 645148904772666.500000
3.507412 541616444932333.250000
3.505717 708952979162666.750000
3.504023 563536559884500.000000
3.502330 689432713750000.000000
3.500639 480977981223833.312500
3.498950 669833011541333.250000
3.497263 733337038985833.250000
3.495577 608208351987333.250000
3.493893 692766574637499.875000
3.492210 609381667917333.375000
3.490529 483768318867833.312500
3.488850 463180500654666.687500
3.487172 590069838964666.625000
3.485496 717202673066666.500000
3.483821 760121260566000.000000
3.482148 591773627218666.500000
3.480477 655807327733166.750000
3.478807 952892438520000.125000
3.477139 911415517279166.625000
3.475482 1039580212504166.750000
3.473818 828214308584000.125000
3.472154 829008011838500.125000
3.470492 808525118425333.250000
