325.333	1	4
325.504	1	10
325.675	1	-4
325.846	1	-2
326.017	1	-2
326.188	1	4
326.359	1	6
326.531	1	10
326.702	1	9
326.873	1	2
327.044	1	7
327.215	1	-10
327.386	1	16
327.557	1	11
327.728	1	12
327.899	1	-5
328.070	1	16
328.241	1	4
328.412	1	-2
328.583	1	8
328.754	1	-2
328.926	1	12
329.097	1	-2
329.268	1	4
329.439	1	-3
329.610	1	-2
329.781	1	0
329.952	1	4
330.123	1	5
330.294	1	11
330.465	1	1
330.636	1	7
330.807	1	6
330.978	1	3
331.149	1	2
331.320	1	10
331.492	1	-1
331.663	1	-2
331.834	1	-5
332.005	1	6
332.176	1	12
332.347	1	15
332.518	1	8
332.689	1	-3
332.860	1	9
333.031	1	6
333.202	1	3
333.373	1	2
333.544	1	4
333.715	1	15
333.886	1	1
334.057	1	0
334.228	1	5
334.399	1	6
334.570	1	-2
334.741	1	0
334.912	1	-4
335.084	1	0
335.255	1	10
335.426	1	7
335.597	1	4
335.768	1	-1
335.939	1	3
336.110	1	9
336.281	1	1
336.452	1	-3
336.623	1	4
336.794	1	0
336.965	1	4
337.136	1	9
337.307	1	3
337.478	1	1
337.649	1	-4
337.820	1	-5
337.991	1	14
338.162	1	11
338.333	1	8
338.504	1	4
338.675	1	8
338.846	1	13
339.017	1	12
339.188	1	15
339.359	1	4
339.530	1	11
339.701	1	-8
339.872	1	12
340.043	1	3
340.214	1	8
340.385	1	13
340.556	1	9
340.727	1	8
340.898	1	5
341.069	1	2
341.240	1	4
341.411	1	22
341.582	1	8
341.753	1	-7
341.924	1	11
342.095	1	7
342.266	1	-5
342.437	1	-7
342.608	1	15
342.779	1	8
342.950	1	11
343.121	1	6
343.292	1	2
343.463	1	3
343.634	1	7
343.805	1	14
343.976	1	-3
344.147	1	7
344.318	1	6
344.489	1	9
344.660	1	15
344.831	1	8
345.002	1	10
345.173	1	13
345.344	1	-5
345.515	1	10
345.686	1	-2
345.857	1	12
346.028	1	-2
346.199	1	13
346.370	1	1
346.541	1	10
346.712	1	3
346.883	1	18
347.054	1	1
347.225	1	-5
347.396	1	0
347.567	1	4
347.738	1	9
347.909	1	13
348.080	1	10
348.251	1	0
348.422	1	-6
348.593	1	13
348.764	1	9
348.935	1	-2
349.106	1	8
349.277	1	6
349.448	1	6
349.619	1	17
349.790	1	11
349.961	1	9
350.132	1	7
350.303	1	2
350.474	1	5
350.645	1	8
350.816	1	9
350.987	1	18
351.157	1	12
351.328	1	4
351.499	1	15
351.670	1	0
351.841	1	-2
352.012	1	8
352.183	1	5
352.354	1	8
352.525	1	8
352.696	1	10
352.867	1	5
353.038	1	0
353.209	1	3
353.380	1	8
353.551	1	6
353.722	1	7
353.893	1	4
354.064	1	-9
354.235	1	11
354.406	1	14
354.576	1	-1
354.747	1	18
354.918	1	16
355.089	1	8
355.260	1	15
355.431	1	9
355.602	1	3
355.773	1	12
355.944	1	4
356.115	1	2
356.286	1	3
356.457	1	10
356.628	1	-2
356.799	1	7
356.970	1	4
357.141	1	10
357.311	1	8
357.482	1	-1
357.653	1	12
357.824	1	6
357.995	1	15
358.166	1	6
358.337	1	-8
358.508	1	-5
358.679	1	7
358.850	1	2
359.021	1	5
359.192	1	8
359.363	1	-2
359.533	1	3
359.704	1	15
359.875	1	0
360.046	1	0
360.217	1	-2
360.388	1	-4
360.559	1	15
360.730	1	8
360.901	1	3
361.072	1	11
361.243	1	5
361.414	1	12
361.584	1	17
361.755	1	13
361.926	1	14
362.097	1	-7
362.268	1	16
362.439	1	2
362.610	1	4
362.781	1	12
362.952	1	0
363.123	1	6
363.293	1	1
363.464	1	13
363.635	1	12
363.806	1	0
363.977	1	3
364.148	1	11
364.319	1	2
364.490	1	13
364.661	1	8
364.832	1	17
365.002	1	5
365.173	1	2
365.344	1	12
365.515	1	9
365.686	1	-3
365.857	1	1
366.028	1	-2
366.199	1	16
366.370	1	9
366.540	1	2
366.711	1	14
366.882	1	3
367.053	1	6
367.224	1	-4
367.395	1	24
367.566	1	10
367.737	1	2
367.908	1	-4
368.078	1	-1
368.249	1	6
368.420	1	3
368.591	1	12
368.762	1	-5
368.933	1	14
369.104	1	0
369.274	1	16
369.445	1	16
369.616	1	3
369.787	1	2
369.958	1	13
370.129	1	7
370.300	1	13
370.471	1	9
370.641	1	-3
370.812	1	19
370.983	1	2
371.154	1	23
371.325	1	4
371.496	1	1
371.667	1	6
371.837	1	4
372.008	1	19
372.179	1	11
372.350	1	17
372.521	1	2
372.692	1	6
372.863	1	8
373.033	1	16
373.204	1	10
373.375	1	7
373.546	1	11
373.717	1	6
373.888	1	13
374.059	1	16
374.229	1	5
374.400	1	18
374.571	1	8
374.742	1	8
374.913	1	10
375.084	1	16
375.254	1	10
375.425	1	11
375.596	1	5
375.767	1	9
375.938	1	8
376.109	1	4
376.279	1	7
376.450	1	6
376.621	1	20
376.792	1	21
376.963	1	6
377.134	1	5
377.304	1	16
377.475	1	8
377.646	1	4
377.817	1	-4
377.988	1	6
378.159	1	17
378.329	1	11
378.500	1	11
378.671	1	-2
378.842	1	5
379.013	1	15
379.184	1	11
379.354	1	19
379.525	1	0
379.696	1	21
379.867	1	-7
380.038	1	12
380.209	1	10
380.379	1	10
380.550	1	9
380.721	1	3
380.892	1	12
381.063	1	16
381.233	1	11
381.404	1	7
381.575	1	10
381.746	1	22
381.917	1	8
382.087	1	3
382.258	1	12
382.429	1	7
382.600	1	16
382.771	1	4
382.941	1	10
383.112	1	8
383.283	1	15
383.454	1	8
383.625	1	13
383.795	1	7
383.966	1	11
384.137	1	5
384.308	1	15
384.479	1	14
384.649	1	15
384.820	1	13
384.991	1	-1
385.162	1	14
385.333	1	13
385.503	1	13
385.674	1	15
385.845	1	3
386.016	1	19
386.187	1	7
386.357	1	1
386.528	1	-3
386.699	1	6
386.870	1	8
387.041	1	12
387.211	1	-2
387.382	1	8
387.553	1	6
387.724	1	3
387.894	1	12
388.065	1	20
388.236	1	13
388.407	1	18
388.578	1	12
388.748	1	13
388.919	1	27
389.090	1	13
389.261	1	15
389.431	1	17
389.602	1	4
389.773	1	0
389.944	1	9
390.114	1	25
390.285	1	13
390.456	1	13
390.627	1	14
390.798	1	3
390.968	1	10
391.139	1	0
391.310	1	23
391.481	1	16
391.651	1	15
391.822	1	16
391.993	1	9
392.164	1	2
392.334	1	-4
392.505	1	11
392.676	1	11
392.847	1	19
393.017	1	16
393.188	1	3
393.359	1	4
393.530	1	9
393.700	1	21
393.871	1	16
394.042	1	24
394.213	1	22
394.383	1	17
394.554	1	18
394.725	1	19
394.896	1	12
395.066	1	13
395.237	1	8
395.408	1	16
395.579	1	13
395.749	1	6
395.920	1	21
396.091	1	19
396.262	1	3
396.432	1	6
396.603	1	11
396.774	1	17
396.945	1	9
397.115	1	-3
397.286	1	24
397.457	1	18
397.627	1	11
397.798	1	15
397.969	1	15
398.140	1	4
398.310	1	20
398.481	1	15
398.652	1	13
398.823	1	7
398.993	1	30
399.164	1	19
399.335	1	10
399.505	1	18
399.676	1	14
399.847	1	16
400.018	1	4
400.188	1	11
400.359	1	12
400.530	1	6
400.700	1	15
400.871	1	23
401.042	1	15
401.213	1	3
401.383	1	14
401.554	1	18
401.725	1	13
401.895	1	9
402.066	1	15
402.237	1	26
402.408	1	21
402.578	1	14
402.749	1	21
402.920	1	19
403.090	1	24
403.261	1	13
403.432	1	25
403.603	1	3
403.773	1	18
403.944	1	15
404.115	1	5
404.285	1	27
404.456	1	15
404.627	1	3
404.797	1	7
404.968	1	3
405.139	1	16
405.310	1	6
405.480	1	21
405.651	1	24
405.822	1	25
405.992	1	11
406.163	1	23
406.334	1	23
406.504	1	8
406.675	1	8
406.846	1	6
407.016	1	5
407.187	1	15
407.358	1	23
407.528	1	21
407.699	1	14
407.870	1	25
408.041	1	13
408.211	1	9
408.382	1	7
408.553	1	18
408.723	1	12
408.894	1	15
409.065	1	20
409.235	1	17
409.406	1	16
409.577	1	7
409.747	1	23
409.918	1	14
410.089	1	7
410.259	1	10
410.430	1	11
410.601	1	20
410.771	1	23
410.942	1	13
411.113	1	23
411.283	1	13
411.454	1	22
411.625	1	18
411.795	1	1
411.966	1	5
412.137	1	7
412.307	1	11
412.478	1	16
412.649	1	23
412.819	1	2
412.990	1	15
413.161	1	16
413.331	1	17
413.502	1	3
413.672	1	22
413.843	1	23
414.014	1	25
414.184	1	20
414.355	1	13
414.526	1	18
414.696	1	15
414.867	1	20
415.038	1	11
415.208	1	20
415.379	1	9
415.550	1	17
415.720	1	5
415.891	1	23
416.062	1	11
416.232	1	21
416.403	1	16
416.573	1	11
416.744	1	10
416.915	1	18
417.085	1	4
417.256	1	21
417.427	1	26
417.597	1	13
417.768	1	20
417.939	1	13
418.109	1	4
418.280	1	13
418.450	1	14
418.621	1	16
418.792	1	1
418.962	1	12
419.133	1	25
419.304	1	5
419.474	1	6
419.645	1	18
419.815	1	12
419.986	1	13
420.157	1	18
420.327	1	13
420.498	1	19
420.669	1	25
420.839	1	15
421.010	1	18
421.180	1	3
421.351	1	18
421.522	1	13
421.692	1	17
421.863	1	14
422.033	1	21
422.204	1	13
422.375	1	19
422.545	1	14
422.716	1	11
422.886	1	26
423.057	1	7
423.228	1	21
423.398	1	20
423.569	1	18
423.740	1	10
423.910	1	19
424.081	1	18
424.251	1	10
424.422	1	2
424.593	1	5
424.763	1	15
424.934	1	14
425.104	1	10
425.275	1	16
425.445	1	9
425.616	1	21
425.787	1	18
425.957	1	10
426.128	1	28
426.298	1	11
426.469	1	3
426.640	1	8
426.810	1	21
426.981	1	10
427.151	1	11
427.322	1	3
427.493	1	19
427.663	1	9
427.834	1	18
428.004	1	19
428.175	1	14
428.345	1	20
428.516	1	4
428.687	1	15
428.857	1	12
429.028	1	17
429.198	1	10
429.369	1	9
429.540	1	8
429.710	1	23
429.881	1	19
430.051	1	13
430.222	1	7
430.392	1	14
430.563	1	9
430.734	1	23
430.904	1	13
431.075	1	13
431.245	1	21
431.416	1	8
431.586	1	13
431.757	1	22
431.927	1	1
432.098	1	22
432.269	1	19
432.439	1	14
432.610	1	16
432.780	1	10
432.951	1	20
433.121	1	18
433.292	1	17
433.462	1	23
433.633	1	18
433.804	1	12
433.974	1	19
434.145	1	13
434.315	1	15
434.486	1	6
434.656	1	18
434.827	1	15
434.997	1	32
435.168	1	18
435.339	1	17
435.509	1	16
435.680	1	11
435.850	1	7
436.021	1	17
436.191	1	16
436.362	1	18
436.532	1	12
436.703	1	18
436.873	1	14
437.044	1	15
437.214	1	13
437.385	1	27
437.556	1	19
437.726	1	15
437.897	1	4
438.067	1	13
438.238	1	15
438.408	1	18
438.579	1	13
438.749	1	8
438.920	1	16
439.090	1	6
439.261	1	14
439.431	1	13
439.602	1	10
439.772	1	10
439.943	1	30
440.113	1	15
440.284	1	15
440.455	1	12
440.625	1	11
440.796	1	15
440.966	1	2
441.137	1	20
441.307	1	6
441.478	1	20
441.648	1	16
441.819	1	12
441.989	1	10
442.160	1	17
442.330	1	26
442.501	1	0
442.671	1	7
442.842	1	26
443.012	1	8
443.183	1	19
443.353	1	28
443.524	1	9
443.694	1	14
443.865	1	23
444.035	1	16
444.206	1	13
444.376	1	17
444.547	1	13
444.717	1	19
444.888	1	5
445.058	1	8
445.229	1	17
445.399	1	19
445.570	1	13
445.740	1	12
445.911	1	20
446.081	1	18
446.252	1	2
446.422	1	26
446.593	1	18
446.763	1	13
446.934	1	30
447.104	1	18
447.275	1	23
447.445	1	7
447.616	1	21
447.786	1	5
447.957	1	17
448.127	1	28
448.298	1	12
448.468	1	15
448.639	1	9
448.809	1	15
448.979	1	13
449.150	1	16
449.320	1	21
449.491	1	27
449.661	1	26
449.832	1	20
450.002	1	12
450.173	1	8
450.343	1	21
450.514	1	12
450.684	1	14
450.855	1	12
451.025	1	25
451.196	1	20
451.366	1	18
451.537	1	12
451.707	1	15
451.878	1	15
452.048	1	11
452.218	1	12
452.389	1	14
452.559	1	21
452.730	1	15
452.900	1	13
453.071	1	12
453.241	1	11
453.412	1	10
453.582	1	12
453.753	1	8
453.923	1	16
454.093	1	26
454.264	1	12
454.434	1	14
454.605	1	14
454.775	1	9
454.946	1	7
455.116	1	14
455.287	1	12
455.457	1	10
455.628	1	20
455.798	1	11
455.968	1	26
456.139	1	23
456.309	1	15
456.480	1	20
456.650	1	23
456.821	1	27
456.991	1	7
457.161	1	15
457.332	1	10
457.502	1	22
457.673	1	10
457.843	1	15
458.014	1	18
458.184	1	10
458.355	1	12
458.525	1	20
458.695	1	11
458.866	1	25
459.036	1	14
459.207	1	15
459.377	1	24
459.548	1	5
459.718	1	0
459.888	1	21
460.059	1	15
460.229	1	22
460.400	1	12
460.570	1	17
460.740	1	19
460.911	1	18
461.081	1	20
461.252	1	2
461.422	1	9
461.593	1	18
461.763	1	13
