Processed Data:
Y = (y * x^2) / (I*t)
Processed Data:
X = 1240/x
3.643116 198600643584000.031250
3.641286 287155911766285.750000
3.639459 243222160971428.562500
3.637633 165999794515714.281250
3.635809 177244139739428.625000
3.633987 144155310902571.468750
3.632167 199799765547428.625000
3.630349 222222189000000.062500
3.628521 233568354338000.062500
3.626707 334003087040000.062500
3.624894 234036084482000.031250
3.623083 423917369047619.125000
3.621273 323839247237047.625000
3.619466 223560530407619.062500
3.617660 167837820241428.562500
3.615856 313609942282666.750000
3.614054 235442082050000.062500
3.612254 202008706587428.625000
3.610455 224677793921904.812500
3.608658 89960632323047.625000
3.606864 225125479087619.093750
3.605070 123942218819047.625000
3.603279 157901526881333.312500
3.601489 203218058064000.062500
3.599702 113011093075238.125000
3.597916 226246641401904.812500
3.596131 79264922816666.671875
3.594349 294704651913904.750000
3.592568 68076202656571.421875
3.590789 283931970438095.187500
3.589012 272844706288000.062500
3.587236 216215926580952.437500
3.585463 136692568321142.875000
3.583691 285057867009523.812500
3.581921 182617401126095.250000
3.580152 182797856481523.812500
3.578375 251596753416381.000000
3.576610 309082653794571.437500
3.574847 320846425130666.687500
3.573085 275282440048000.000000
3.571326 149258304123809.531250
3.569568 252839838242095.250000
3.567811 287600935009523.875000
3.566057 310914732160285.750000
3.564304 161373646981333.375000
3.562553 334602674526190.500000
3.560804 219437897354666.687500
3.559056 242774875298000.000000
3.557310 312445599644571.437500
3.555566 382252718574571.562500
3.553823 231895555047619.125000
3.552082 371396651523047.687500
3.550343 313673000513142.875000
3.548606 302351329401333.375000
3.546870 384129292850285.750000
3.545136 267988444226190.531250
3.543404 233261338887619.156250
3.541673 431955314904095.375000
3.539944 245403365888000.062500
3.538217 233945734630476.250000
3.536491 503474292066666.687500
3.534768 339883705374190.500000
3.533045 457530709197714.312500
3.531325 317060759440285.687500
3.529606 317369639818285.750000
3.527889 458869190835714.437500
3.526173 400429146611809.625000
3.524459 389029890634000.062500
3.522747 436609133728381.000000
3.521037 377974871043047.687500
3.519328 567513031314285.625000
3.517621 331370680322666.750000
3.515915 485692220769904.812500
3.514211 498020958436000.125000
3.512509 605326016512000.000000
3.510808 522748109819047.687500
3.509110 523254411244190.500000
3.507412 511857299606381.000000
3.505717 405115988092952.500000
3.504023 322020891362571.500000
3.502330 453652694761904.875000
3.500639 561638884907333.500000
3.498950 657871707763809.500000
3.497263 419049736563333.437500
3.495577 515329244048380.937500
3.493893 563810026111904.875000
3.492210 624391068604952.500000
3.490529 576916256041142.875000
3.488850 697778416570666.875000
3.487172 578027597353142.875000
3.485496 590637495466666.625000
3.483821 675663342725333.375000
3.482148 676312716821333.375000
3.480477 737405474501809.750000
3.478807 423507750453333.437500
3.477139 496585198783333.437500
3.475482 751649832947619.250000
3.473818 800910540169143.125000
3.472154 959584365351524.125000
3.470492 814604254654095.375000
