325.333	1	8
325.504	1	-1
325.675	1	13
325.846	1	2
326.017	1	7
326.188	1	5
326.359	1	10
326.531	1	0
326.702	1	2
326.873	1	10
327.044	1	10
327.215	1	-6
327.386	1	0
327.557	1	2
327.728	1	-1
327.899	1	5
328.070	1	6
328.241	1	-4
328.412	1	9
328.583	1	2
328.754	1	8
328.926	1	10
329.097	1	1
329.268	1	7
329.439	1	15
329.610	1	1
329.781	1	4
329.952	1	6
330.123	1	4
330.294	1	6
330.465	1	1
330.636	1	14
330.807	1	9
330.978	1	0
331.149	1	-2
331.320	1	-5
331.492	1	-1
331.663	1	13
331.834	1	5
332.005	1	15
332.176	1	2
332.347	1	2
332.518	1	8
332.689	1	16
332.860	1	3
333.031	1	5
333.202	1	7
333.373	1	17
333.544	1	4
333.715	1	7
333.886	1	2
334.057	1	-5
334.228	1	4
334.399	1	15
334.570	1	6
334.741	1	2
334.912	1	7
335.084	1	5
335.255	1	8
335.426	1	14
335.597	1	1
335.768	1	8
335.939	1	13
336.110	1	1
336.281	1	8
336.452	1	13
336.623	1	-2
336.794	1	4
336.965	1	5
337.136	1	20
337.307	1	13
337.478	1	19
337.649	1	10
337.820	1	1
337.991	1	8
338.162	1	2
338.333	1	9
338.504	1	10
338.675	1	6
338.846	1	-2
339.017	1	13
339.188	1	15
339.359	1	12
339.530	1	-5
339.701	1	7
339.872	1	16
340.043	1	14
340.214	1	11
340.385	1	0
340.556	1	22
340.727	1	15
340.898	1	11
341.069	1	9
341.240	1	8
341.411	1	8
341.582	1	3
341.753	1	11
341.924	1	15
342.095	1	8
342.266	1	21
342.437	1	23
342.608	1	13
342.779	1	6
342.950	1	19
343.121	1	14
343.292	1	9
343.463	1	31
343.634	1	12
343.805	1	22
343.976	1	17
344.147	1	16
344.318	1	6
344.489	1	12
344.660	1	12
344.831	1	15
345.002	1	12
345.173	1	14
345.344	1	3
345.515	1	11
345.686	1	13
345.857	1	17
346.028	1	10
346.199	1	20
346.370	1	6
346.541	1	14
346.712	1	19
346.883	1	7
347.054	1	11
347.225	1	7
347.396	1	9
347.567	1	-3
347.738	1	10
347.909	1	9
348.080	1	8
348.251	1	10
348.422	1	17
348.593	1	13
348.764	1	20
348.935	1	20
349.106	1	2
349.277	1	13
349.448	1	13
349.619	1	8
349.790	1	17
349.961	1	5
350.132	1	15
350.303	1	14
350.474	1	14
350.645	1	13
350.816	1	3
350.987	1	18
351.157	1	11
351.328	1	0
351.499	1	13
351.670	1	11
351.841	1	12
352.012	1	19
352.183	1	19
352.354	1	16
352.525	1	22
352.696	1	2
352.867	1	18
353.038	1	22
353.209	1	4
353.380	1	15
353.551	1	9
353.722	1	14
353.893	1	24
354.064	1	15
354.235	1	14
354.406	1	12
354.576	1	8
354.747	1	19
354.918	1	8
355.089	1	14
355.260	1	19
355.431	1	17
355.602	1	18
355.773	1	11
355.944	1	15
356.115	1	18
356.286	1	26
356.457	1	7
356.628	1	19
356.799	1	14
356.970	1	20
357.141	1	14
357.311	1	27
357.482	1	13
357.653	1	13
357.824	1	17
357.995	1	15
358.166	1	15
358.337	1	14
358.508	1	32
358.679	1	15
358.850	1	25
359.021	1	20
359.192	1	21
359.363	1	14
359.533	1	13
359.704	1	4
359.875	1	12
360.046	1	21
360.217	1	25
360.388	1	31
360.559	1	23
360.730	1	9
360.901	1	27
361.072	1	16
361.243	1	11
361.414	1	34
361.584	1	9
361.755	1	16
361.926	1	25
362.097	1	15
362.268	1	25
362.439	1	13
362.610	1	22
362.781	1	13
362.952	1	16
363.123	1	14
363.293	1	20
363.464	1	21
363.635	1	31
363.806	1	12
363.977	1	26
364.148	1	13
364.319	1	13
364.490	1	30
364.661	1	17
364.832	1	14
365.002	1	29
365.173	1	19
365.344	1	13
365.515	1	29
365.686	1	20
365.857	1	30
366.028	1	26
366.199	1	24
366.370	1	23
366.540	1	28
366.711	1	13
366.882	1	18
367.053	1	26
367.224	1	24
367.395	1	15
367.566	1	27
367.737	1	12
367.908	1	18
368.078	1	11
368.249	1	30
368.420	1	27
368.591	1	19
368.762	1	27
368.933	1	16
369.104	1	23
369.274	1	34
369.445	1	29
369.616	1	15
369.787	1	23
369.958	1	27
370.129	1	11
370.300	1	26
370.471	1	32
370.641	1	20
370.812	1	21
370.983	1	16
371.154	1	6
371.325	1	19
371.496	1	21
371.667	1	29
371.837	1	16
372.008	1	6
372.179	1	11
372.350	1	27
372.521	1	31
372.692	1	29
372.863	1	28
373.033	1	19
373.204	1	14
373.375	1	17
373.546	1	20
373.717	1	21
373.888	1	23
374.059	1	11
374.229	1	30
374.400	1	26
374.571	1	14
374.742	1	23
374.913	1	22
375.084	1	16
375.254	1	6
375.425	1	30
375.596	1	19
375.767	1	28
375.938	1	16
376.109	1	17
376.279	1	23
376.450	1	20
376.621	1	28
376.792	1	35
376.963	1	16
377.134	1	17
377.304	1	40
377.475	1	21
377.646	1	11
377.817	1	30
377.988	1	28
378.159	1	20
378.329	1	29
378.500	1	23
378.671	1	18
378.842	1	33
379.013	1	22
379.184	1	20
379.354	1	29
379.525	1	27
379.696	1	28
379.867	1	27
380.038	1	11
380.209	1	40
380.379	1	28
380.550	1	16
380.721	1	24
380.892	1	20
381.063	1	32
381.233	1	20
381.404	1	28
381.575	1	20
381.746	1	34
381.917	1	19
382.087	1	28
382.258	1	27
382.429	1	19
382.600	1	34
382.771	1	26
382.941	1	33
383.112	1	23
383.283	1	28
383.454	1	23
383.625	1	31
383.795	1	28
383.966	1	42
384.137	1	31
384.308	1	30
384.479	1	23
384.649	1	27
384.820	1	31
384.991	1	30
385.162	1	31
385.333	1	31
385.503	1	24
385.674	1	29
385.845	1	26
386.016	1	31
386.187	1	18
386.357	1	36
386.528	1	22
386.699	1	22
386.870	1	27
387.041	1	42
387.211	1	23
387.382	1	31
387.553	1	36
387.724	1	38
387.894	1	20
388.065	1	22
388.236	1	25
388.407	1	41
388.578	1	29
388.748	1	27
388.919	1	34
389.090	1	36
389.261	1	33
389.431	1	28
389.602	1	28
389.773	1	29
389.944	1	34
390.114	1	33
390.285	1	30
390.456	1	23
390.627	1	20
390.798	1	31
390.968	1	38
391.139	1	39
391.310	1	32
391.481	1	32
391.651	1	36
391.822	1	40
391.993	1	29
392.164	1	28
392.334	1	25
392.505	1	35
392.676	1	30
392.847	1	33
393.017	1	30
393.188	1	34
393.359	1	42
393.530	1	44
393.700	1	30
393.871	1	42
394.042	1	27
394.213	1	25
394.383	1	33
394.554	1	32
394.725	1	24
394.896	1	44
395.066	1	25
395.237	1	32
395.408	1	31
395.579	1	32
395.749	1	40
395.920	1	34
396.091	1	36
396.262	1	36
396.432	1	35
396.603	1	31
396.774	1	37
396.945	1	46
397.115	1	40
397.286	1	40
397.457	1	33
397.627	1	27
397.798	1	28
397.969	1	29
398.140	1	34
398.310	1	33
398.481	1	28
398.652	1	32
398.823	1	36
398.993	1	20
399.164	1	36
399.335	1	31
399.505	1	31
399.676	1	33
399.847	1	30
400.018	1	29
400.188	1	40
400.359	1	40
400.530	1	38
400.700	1	34
400.871	1	32
401.042	1	32
401.213	1	34
401.383	1	33
401.554	1	33
401.725	1	35
401.895	1	25
402.066	1	34
402.237	1	28
402.408	1	32
402.578	1	37
402.749	1	33
402.920	1	42
403.090	1	34
403.261	1	30
403.432	1	36
403.603	1	38
403.773	1	45
403.944	1	41
404.115	1	28
404.285	1	33
404.456	1	43
404.627	1	37
404.797	1	33
404.968	1	36
405.139	1	38
405.310	1	32
405.480	1	31
405.651	1	31
405.822	1	29
405.992	1	34
406.163	1	30
406.334	1	29
406.504	1	36
406.675	1	29
406.846	1	38
407.016	1	40
407.187	1	38
407.358	1	31
407.528	1	40
407.699	1	34
407.870	1	33
408.041	1	34
408.211	1	48
408.382	1	40
408.553	1	34
408.723	1	38
408.894	1	33
409.065	1	39
409.235	1	43
409.406	1	33
409.577	1	34
409.747	1	37
409.918	1	41
410.089	1	41
410.259	1	28
410.430	1	33
410.601	1	42
410.771	1	46
410.942	1	33
411.113	1	40
411.283	1	35
411.454	1	36
411.625	1	47
411.795	1	39
411.966	1	38
412.137	1	37
412.307	1	47
412.478	1	47
412.649	1	27
412.819	1	39
412.990	1	39
413.161	1	35
413.331	1	40
413.502	1	24
413.672	1	30
413.843	1	36
414.014	1	35
414.184	1	42
414.355	1	44
414.526	1	38
414.696	1	28
414.867	1	33
415.038	1	30
415.208	1	34
415.379	1	35
415.550	1	32
415.720	1	27
415.891	1	32
416.062	1	39
416.232	1	34
416.403	1	41
416.573	1	34
416.744	1	41
416.915	1	32
417.085	1	32
417.256	1	31
417.427	1	29
417.597	1	27
417.768	1	37
417.939	1	33
418.109	1	26
418.280	1	33
418.450	1	44
418.621	1	35
418.792	1	36
418.962	1	35
419.133	1	42
419.304	1	26
419.474	1	32
419.645	1	32
419.815	1	42
419.986	1	38
420.157	1	30
420.327	1	27
420.498	1	28
420.669	1	41
420.839	1	36
421.010	1	37
421.180	1	27
421.351	1	37
421.522	1	41
421.692	1	41
421.863	1	26
422.033	1	35
422.204	1	30
422.375	1	38
422.545	1	41
422.716	1	28
422.886	1	42
423.057	1	37
423.228	1	26
423.398	1	39
423.569	1	28
423.740	1	29
423.910	1	36
424.081	1	36
424.251	1	27
424.422	1	37
424.593	1	35
424.763	1	42
424.934	1	43
425.104	1	46
425.275	1	22
425.445	1	29
425.616	1	32
425.787	1	35
425.957	1	38
426.128	1	40
426.298	1	32
426.469	1	24
426.640	1	40
426.810	1	27
426.981	1	37
427.151	1	26
427.322	1	23
427.493	1	35
427.663	1	34
427.834	1	36
428.004	1	29
428.175	1	29
428.345	1	29
428.516	1	20
428.687	1	42
428.857	1	39
429.028	1	26
429.198	1	26
429.369	1	28
429.540	1	36
429.710	1	34
429.881	1	29
430.051	1	26
430.222	1	32
430.392	1	29
430.563	1	28
430.734	1	22
430.904	1	28
431.075	1	34
431.245	1	19
431.416	1	40
431.586	1	24
431.757	1	42
431.927	1	39
432.098	1	31
432.269	1	28
432.439	1	24
432.610	1	37
432.780	1	34
432.951	1	35
433.121	1	31
433.292	1	44
433.462	1	33
433.633	1	27
433.804	1	39
433.974	1	23
434.145	1	22
434.315	1	27
434.486	1	12
434.656	1	35
434.827	1	27
434.997	1	31
435.168	1	34
435.339	1	45
435.509	1	36
435.680	1	36
435.850	1	18
436.021	1	23
436.191	1	32
436.362	1	32
436.532	1	33
436.703	1	28
436.873	1	25
437.044	1	22
437.214	1	27
437.385	1	34
437.556	1	29
437.726	1	29
437.897	1	32
438.067	1	41
438.238	1	34
438.408	1	33
438.579	1	25
438.749	1	28
438.920	1	42
439.090	1	11
439.261	1	27
439.431	1	27
439.602	1	13
439.772	1	27
439.943	1	25
440.113	1	30
440.284	1	37
440.455	1	37
440.625	1	33
440.796	1	17
440.966	1	39
441.137	1	32
441.307	1	27
441.478	1	18
441.648	1	30
441.819	1	26
441.989	1	40
442.160	1	29
442.330	1	36
442.501	1	34
442.671	1	29
442.842	1	34
443.012	1	27
443.183	1	23
443.353	1	22
443.524	1	27
443.694	1	24
443.865	1	33
444.035	1	30
444.206	1	29
444.376	1	26
444.547	1	19
444.717	1	28
444.888	1	9
445.058	1	22
445.229	1	25
445.399	1	30
445.570	1	33
445.740	1	34
445.911	1	32
446.081	1	20
446.252	1	33
446.422	1	28
446.593	1	28
446.763	1	33
446.934	1	26
447.104	1	25
447.275	1	28
447.445	1	27
447.616	1	31
447.786	1	35
447.957	1	37
448.127	1	30
448.298	1	18
448.468	1	29
448.639	1	23
448.809	1	17
448.979	1	34
449.150	1	21
449.320	1	25
449.491	1	25
449.661	1	27
449.832	1	17
450.002	1	22
450.173	1	32
450.343	1	24
450.514	1	33
450.684	1	32
450.855	1	33
451.025	1	27
451.196	1	27
451.366	1	31
451.537	1	28
451.707	1	35
451.878	1	21
452.048	1	18
452.218	1	35
452.389	1	32
452.559	1	41
452.730	1	27
452.900	1	29
